obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,redshift,plate,MJD,fiber_ID,class
1.2376654431247404e+18,190.608557323713,30.9091386506211,23.36436,21.15501,19.34163,18.67816,18.23893,4649,301,6,58,7.293820495958661e+18,0.3878638,6478,56341,876,GALAXY
1.2376621956114675e+18,218.412750468034,38.2335880351721,18.67703,18.2368,18.49581,18.74453,18.9214,3893,301,5,346,1.210702256351716e+19,-8.479332e-05,10753,58242,803,STAR
1.2376793244569439e+18,0.54324894205989,-3.98032175092756,22.70991,22.15923,22.0049,22.1934,23.2832,7881,301,6,26,8.888989788625197e+18,-0.0001748765,7895,57659,36,STAR
1.2376655703667507e+18,248.419330892521,50.5115906534659,22.08669,21.60206,21.62486,21.65226,21.77182,4679,301,3,113,9.070444383644703e+18,0.04383082,8056,57186,708,GALAXY
1.237663789028868e+18,117.599853189282,52.1866287383528,19.44534,17.37731,16.38458,15.89679,15.5449,4264,301,5,110,2.1055134217797896e+18,0.06921552,1870,53383,293,GALAXY
1.237679461360468e+18,14.3468462844223,20.468223912804,23.91615,22.06136,21.74998,21.07239,20.77077,7913,301,5,48,8.578502535614322e+18,0.378988,7619,56900,986,GALAXY
1.2376529431754831e+18,0.386798787710518,14.9355675434309,19.14305,19.06373,19.01452,18.75316,18.13702,1739,301,3,305,8.456341558101545e+17,0.3987845,751,52251,303,QSO
1.237665441522319e+18,211.567194162275,27.0951718801769,20.24458,18.73064,17.8479,17.43206,17.13427,4649,301,3,183,2.390337792665217e+18,0.1484985,2123,53793,190,GALAXY
1.2376794597492657e+18,12.9035542055482,19.2517191711267,21.14982,21.14853,20.7629,20.77825,20.87412,7913,301,2,39,8.578300225474813e+18,1.294018,7619,56900,250,QSO
1.2376785964687695e+18,334.637791988564,1.56370304715492,24.49802,23.38038,22.08486,21.75136,22.85638,7712,301,2,160,1.0402420271281887e+19,1.632963,9239,58018,840,QSO
1.2376613860062664e+18,244.944609158561,36.8581343233648,21.54499,21.53349,21.29773,21.05372,21.46712,3705,301,1,287,1.20842843882104e+19,1.542365,10733,58244,2,QSO
1.237651504342434e+18,201.231960914987,-0.130343630052288,22.46347,21.42316,20.29743,19.47246,19.01711,1404,301,3,15,4.5600973016670106e+18,0.5342199,4050,55599,737,GALAXY
1.23765510836283e+18,130.757859437867,45.6263338938024,21.73162,21.67256,21.27905,21.21785,20.87755,2243,301,4,106,8.248362071559e+18,1.295069,7326,56710,70,QSO
1.2376709664659213e+18,155.31413449791,18.4800592531996,26.41337,21.96898,20.2859,19.43049,18.87358,5935,301,6,260,6.624913625676274e+18,0.4714664,5884,56046,431,GALAXY
1.2376784380909325e+18,41.5419885596369,1.82825256120513,21.93489,21.27181,21.05375,20.82178,20.42553,7675,301,3,146,4.795313348651801e+18,0.83506,4259,55501,384,QSO
1.237667485918102e+18,135.702282241685,16.8651597360621,26.21464,21.71949,19.93418,19.09772,18.82839,5125,301,3,51,5.96396474839573e+18,0.454502,5297,55913,265,GALAXY
1.237680327877788e+18,345.315979197689,30.5845447586512,22.04292,22.9099,21.94889,20.72477,19.64294,8115,301,3,165,8.747299311333956e+18,0.1940711,7769,58420,665,GALAXY
1.2376583124081713e+18,202.922977998648,59.0426169579694,22.41729,21.33903,21.10045,21.04143,21.01585,2989,301,4,102,9.245978133009816e+18,-0.0006097227,8212,58171,320,STAR
1.2376788595322396e+18,329.462892847934,10.4901608490753,22.34094,21.9294,20.66808,19.75885,19.16192,7773,301,4,110,4.6108023781822525e+18,0.6321252,4095,55497,881,GALAXY
1.2376642958327153e+18,201.288474746707,39.570573539098,19.67315,18.7027,18.36691,18.22805,18.1887,4382,301,5,75,3.648064214163104e+18,-9.043367e-05,3240,54883,540,STAR
1.2376794613663007e+18,28.5247038157812,19.1858628013053,19.90038,18.95205,18.60614,18.51214,18.43888,7913,301,5,137,5.76258341994e+18,-0.0005083236,5118,55830,828,STAR
1.2376593260186831e+18,219.229957650497,55.3666954101104,20.34196,19.0395,18.57683,18.40452,18.32623,3225,301,4,75,3.711097841830175e+18,-0.0006461121,3296,54909,479,STAR
1.237655124481606e+18,205.674028337042,4.0382566096865,24.71511,22.32855,20.34731,19.32995,18.87323,2247,301,2,299,5.388588110161664e+18,0.4996851,4786,55651,113,GALAXY
1.2376544007661164e+18,181.516286301054,65.9077196120494,23.27534,21.42068,20.18202,19.32374,18.94663,2078,301,6,93,7.853321562640111e+18,0.5379701,6975,56720,617,GALAXY
1.237655502958822e+18,252.59832783185,39.093081251268,21.19278,20.5299,20.65867,20.68908,20.42013,2335,301,3,43,5.840235333233695e+18,2.385177,5187,56074,700,QSO
1.2376788810039304e+18,321.921475181046,-1.52728173957697,21.59048,21.44053,21.19038,21.03619,21.07605,7778,301,4,62,1.0335882769918611e+19,1.316206,9180,57693,442,QSO
1.2376571909022024e+18,353.075241588635,-0.0735600301149839,16.70756,15.49133,15.59587,15.73269,15.7796,2728,301,3,367,7.679489909803192e+17,-0.0009034103,682,52525,310,STAR
1.2376637852792911e+18,18.6209019855734,0.889695668739258,22.17513,19.55432,18.23296,17.68114,17.35805,4263,301,6,240,1.6878694211183183e+18,4.761789e-05,1499,53001,529,STAR
1.2376786201217603e+18,44.8418824386615,2.89014018216302,23.87061,22.05304,22.03614,21.8973,22.18013,7717,301,6,628,4.793220702793913e+18,1.637007,4257,55480,963,QSO
1.2376805292044462e+18,346.249398334026,28.2246108900459,24.24145,23.75454,22.65292,21.06225,19.93269,8162,301,2,166,8.674085291714435e+18,-7.50693e-06,7704,57572,554,STAR
1.237661360761209e+18,202.295211032361,45.3567015322527,22.69664,22.11157,20.76638,19.95927,19.67034,3699,301,2,102,7.461512787216586e+18,0.5378957,6627,56369,633,GALAXY
1.2376614160595686e+18,191.165845889531,56.1502487183015,26.00076,23.72358,21.97378,20.51268,19.85484,3712,301,1,112,9.267356212936333e+18,0.7464778,8231,58199,269,GALAXY
1.2376529469177859e+18,6.40761784479088,-10.4977148720973,24.18215,20.79401,19.44146,18.82368,18.48424,1740,301,2,64,2.1538872594373284e+18,-0.000253443,1913,53321,148,STAR
1.2376570700911089e+18,40.4768328409081,-0.535951221236323,23.06651,22.46945,22.79218,22.46061,23.37884,2700,301,2,136,8.26084482666649e+18,0.393215,7337,56686,426,QSO
1.237652947452035e+18,0.25215712259677,-10.0394776058418,21.97381,20.99185,20.97245,21.12509,21.93364,1740,301,3,24,8.069389064569379e+18,8.380123e-05,7167,56604,234,STAR
1.237662225691247e+18,222.222542491803,34.3097634781969,21.47327,21.34247,21.25022,21.11575,20.7153,3900,301,5,575,1.2315317624259236e+19,2.02752,10938,58514,816,QSO
1.237670961630152e+18,45.5495726889216,38.4631829260293,22.15788,20.53053,19.88749,19.64849,19.52687,5934,301,5,200,2.7506774447499776e+18,-0.0001866654,2443,54082,378,STAR
1.2376515403199283e+18,166.938167947923,67.6983077093028,20.33178,19.36827,19.02957,18.88372,18.94726,1412,301,6,124,3.570344134889808e+18,0.0004223974,3171,54862,420,STAR
1.2376607728834317e+18,152.855232703446,40.0059749866392,21.39617,21.01626,20.56753,20.33661,20.18871,3562,301,3,39,9.937347733957663e+18,1.477681,8826,57452,564,QSO
1.237678601309913e+18,11.1034552011458,17.2444331966851,22.14583,20.66193,18.94568,18.35799,17.88867,7713,301,3,302,6.978569894251223e+18,0.3008654,6198,56211,881,GALAXY
1.2376626632217075e+18,249.697593802235,20.1263967328522,25.08612,22.74189,21.27526,20.44932,20.01205,4002,301,4,280,4.5725522905323494e+18,1.579834,4061,55362,992,QSO
1.237658493331964e+18,131.355780295603,6.4169635982357,18.59285,16.97102,16.30119,16.06299,15.92143,3031,301,5,76,2.60880801034826e+18,2.839894e-05,2317,54152,356,STAR
1.2376571909092805e+18,9.36824091199674,-0.127188474636405,22.34501,19.74281,18.26549,17.41801,16.96306,2728,301,3,475,1.2655406812380795e+18,0.0001383778,1124,52914,106,STAR
1.237664877808845e+18,158.766733843521,33.5089354040772,20.76128,20.50092,20.61217,20.2419,20.24092,4518,301,1,198,2.2316606666016297e+18,1.797608,1982,53436,462,QSO
1.237678598091506e+18,2.28757472795405,3.1564723369246,21.04073,21.30842,20.84789,20.92005,20.845,7712,301,5,345,9.843776274316941e+18,1.311053,8743,57663,121,QSO
1.2376619701167724e+18,196.383712511962,6.19337184489778,22.47299,20.87613,19.04129,18.44679,17.97708,3841,301,1,210,5.447296259236059e+18,0.3604787,4838,55686,700,GALAXY
1.2376611374242204e+18,157.011445758665,38.4931524429977,19.96042,19.89661,19.60366,19.6999,19.9057,3647,301,2,122,9.935010733904648e+18,1.135671,8824,58162,254,QSO
1.2376582061241795e+18,192.527826147461,50.9329726732301,17.70601,16.62305,16.24378,16.09952,16.0709,2964,301,6,353,3.2911173795635794e+18,3.167712e-05,2923,54563,407,STAR
1.2376543911061097e+18,125.490736756187,44.9143615501441,22.00167,21.16527,21.25319,21.03671,20.81924,2076,301,4,149,9.321497795696548e+18,2.304862,8279,57063,627,QSO
1.2376576080356972e+18,125.878125080866,38.878483782891,20.96568,20.64033,20.65265,20.48461,20.43703,2825,301,4,135,1.053956620552584e+19,2.117214,9361,58055,62,QSO
1.2376510678915487e+18,193.40417313529,65.9002103180309,26.52974,22.38157,20.53334,19.6756,19.19705,1302,301,6,399,7.839833303813478e+18,0.4664624,6963,56724,699,GALAXY
1.237663783129317e+18,12.9097155582326,-0.803347779373699,20.01463,19.94969,19.99311,19.5895,19.47068,4263,301,2,202,7.791884682815345e+17,2.099406,692,52201,239,QSO
1.2376737061154327e+18,116.135085052713,41.9892587807454,22.20152,21.45596,21.31519,21.18642,21.74213,6573,301,5,218,4.1366877363201853e+18,2.877323,3674,55182,478,QSO
1.2376499195076936e+18,26.9858586359176,13.6312321244613,21.63341,19.91648,19.17463,18.96192,19.0221,1035,301,3,140,2.138133455844698e+18,0.06256493,1899,53262,180,GALAXY
1.237678859016864e+18,19.5703906060147,12.0197637428889,20.99956,21.05691,20.76019,20.7272,20.89842,7773,301,3,438,1.2468373490700147e+19,1.392987,11074,58488,574,QSO
1.237672764447392e+18,353.633333696578,10.1262122379817,21.73311,20.55712,18.88284,18.24584,17.84595,6354,301,3,272,6.941378913391368e+18,0.2973468,6165,56208,749,GALAXY
1.2376576080362875e+18,127.092212982324,39.980666153492,24.18557,21.47173,21.0062,20.49811,19.90334,2825,301,4,144,4.287518197215943e+18,2.485505,3808,55513,332,QSO
1.2376663016318572e+18,56.006462125855,0.652871558035036,22.48855,21.50038,20.20311,19.08021,18.47008,4849,301,5,829,1.709254646326913e+18,0.0002932472,1518,52937,504,STAR
1.2376664084366623e+18,346.786915291103,0.388344310692528,19.92056,18.92214,18.79811,18.73977,18.73968,4874,301,4,333,7.634877285736385e+17,-0.001085122,678,52884,464,STAR
1.237657070091764e+18,41.9474050808492,-0.611539648838043,21.74887,19.64315,18.15764,17.61033,17.24117,2700,301,2,146,4.110665870594038e+18,0.2643378,3651,55247,19,GALAXY
1.237658206121689e+18,183.403038016255,51.1811153876516,19.81272,19.69711,19.46944,19.28678,19.25186,2964,301,6,315,7.523300118369687e+18,1.449085,6682,56390,134,QSO
1.2376651269263199e+18,165.871800810655,32.3724202238841,20.42328,18.16987,17.08785,16.61123,16.25132,4576,301,1,341,2.3711961185339576e+18,0.1457396,2106,53714,185,GALAXY
1.2376674290191567e+18,138.895463059493,18.9354227477574,19.49283,19.32365,18.94607,18.869,18.76815,5112,301,1,194,1.0758232126212299e+19,1.216962,9555,57814,940,QSO
1.2376709648403663e+18,121.572976073244,9.0014161928945,18.70672,16.80581,15.85994,15.34257,14.89567,5935,301,3,32,2.7235909767560166e+18,0.04724373,2419,54139,142,GALAXY
1.2376790087796006e+18,338.876769782552,8.50081767141199,23.00635,22.69634,20.82734,19.73555,19.12902,7808,301,2,68,5.694997820911932e+18,0.5833979,5058,56208,713,GALAXY
1.2376593249486116e+18,230.017298334143,49.990706509029,21.29589,20.6245,20.43174,20.47691,20.52338,3225,301,2,131,7.575192669758182e+18,2.717953,6728,56426,502,QSO
1.2376593249476283e+18,227.211622588249,51.4212051366029,20.5635,20.13872,20.18284,19.9986,20.01993,3225,301,2,116,7.566096959213426e+18,1.548196,6720,56390,180,QSO
1.237661386533241e+18,220.354113861889,51.3397120321158,20.35237,20.02841,19.98869,20.00867,19.80457,3705,301,2,136,1.4952888563946227e+18,0.8435119,1328,52786,341,QSO
1.2376802414365248e+18,328.095686970639,-6.79682992012684,18.50602,17.60104,17.27877,16.87645,16.7916,8095,301,2,88,7.252249868763402e+17,0.05857291,644,52173,529,GALAXY
1.2376623035045645e+18,201.353196170659,52.457078564851,22.31347,20.27032,18.47339,17.86688,17.43543,3918,301,6,72,1.8770404038746048e+18,0.3533345,1667,53430,601,GALAXY
1.2376805028901028e+18,328.052632684271,28.155133292291,23.1734,19.84548,18.45371,17.73488,17.38113,8156,301,1,49,6.715063134665857e+18,0.1948905,5964,56098,713,GALAXY
1.2376646737910172e+18,199.418234801191,37.1099089562427,21.17242,20.89775,20.79226,20.51068,20.67937,4470,301,5,93,9.951911321833593e+18,1.575912,8839,57846,298,QSO
1.2376711420094712e+18,166.095988189963,-16.4509106119056,19.24129,18.37218,17.97646,17.81554,17.7753,5976,301,5,58,3.049012890553051e+18,0.001246116,2708,54561,276,STAR
1.2376786174146647e+18,352.799010100247,1.22231079515162,22.50059,21.40967,20.03406,19.12731,18.82152,7717,301,1,281,4.742461198188173e+18,0.5341511,4212,55447,621,GALAXY
1.2376683331026289e+18,222.506239117369,14.796649661918,22.03607,19.32,17.6924,17.09059,16.75505,5322,301,5,85,3.0952654910741806e+18,0.2995535,2749,54241,606,GALAXY
1.2376737061128768e+18,108.670446041206,40.2685839990393,18.34665,17.22228,16.66732,16.43406,16.30251,6573,301,5,179,3.308059203859409e+18,7.25224e-05,2938,54526,601,STAR
1.23766748591784e+18,135.06465256618,16.6978052807276,24.40854,21.74685,21.51211,21.47792,21.06459,5125,301,3,47,5.963998008622471e+18,2.402462,5297,55913,386,QSO
1.2376651269323492e+18,182.305349887845,33.7714626355373,21.18676,20.76803,20.47278,20.07887,19.77814,4576,301,1,433,1.1534890312255429e+19,0.4755253,10245,58161,166,QSO
1.2376793196309384e+18,11.0065516343938,10.6195730836584,21.27169,19.08106,17.61363,17.05409,16.68067,7880,301,5,115,6.986303034004625e+18,0.2529948,6205,56187,342,GALAXY
1.2376575897843796e+18,176.556031339872,54.1762035567711,18.79252,17.50507,17.02208,16.78362,16.64672,2821,301,2,170,1.1439858198962767e+18,0.003322476,1016,52759,260,STAR
1.2376619502800732e+18,243.911619951337,6.78689128013425,18.56592,17.00885,16.29392,15.9799,15.8016,3836,301,4,630,3.713341945314124e+18,-5.824907e-06,3298,54924,451,STAR
1.2376788590102446e+18,4.05134687802695,12.3312466630036,20.37909,19.35489,18.95753,18.77687,18.73092,7773,301,3,337,6.961513445230664e+18,-0.0001667014,6183,56210,270,STAR
1.2376786222448645e+18,40.1255063822218,3.50401340629323,23.04723,22.91427,22.99111,22.17126,21.21337,7718,301,2,256,1.0602760086576452e+19,0.9313549,9417,58055,584,GALAXY
1.237651753997894e+18,151.591002066367,2.09739617273648,25.15587,21.77291,21.41254,21.33213,21.14778,1462,301,4,175,5.334619406529224e+18,0.5918698,4738,55650,384,GALAXY
1.23766829498368e+18,169.162192168978,20.3182391834642,17.27896,16.40758,16.25371,16.21554,16.24629,5313,301,6,68,3.2168173297153085e+18,-0.0001916834,2857,54453,441,STAR
1.2376607659162348e+18,140.423196341933,36.6484410895202,24.16778,24.41623,22.26912,20.88157,19.90246,3560,301,6,224,9.977819382737555e+18,-0.0003425943,8862,57461,343,STAR
1.2376582045213e+18,217.590423591422,44.9891617193347,18.81768,17.94342,17.67872,17.57551,17.58067,2964,301,3,471,6.819729769699236e+18,-0.0006219005,6057,56099,560,STAR
1.2376591612033772e+18,245.199406840119,36.3303708970691,23.25886,22.17766,20.61566,19.63992,19.19456,3187,301,1,137,5.853598522562337e+18,0.6126444,5199,56067,163,GALAXY
1.2376648176783854e+18,187.270125835016,36.4784584655597,25.59934,20.97022,19.00893,18.36357,17.96837,4504,301,1,184,2.2631608510935473e+18,0.3722941,2010,53495,371,GALAXY
1.237660963481256e+18,149.885436365674,40.5300562637453,21.03987,18.83377,17.7347,17.28949,16.96307,3606,301,6,171,1.3702543163166822e+18,0.1508148,1217,52672,124,GALAXY
1.2376571909084938e+18,7.55189237527355,-0.120953394598371,20.0846,17.49187,16.30684,15.83605,15.57501,2728,301,3,463,1.2667207269252076e+18,0.000211324,1125,52606,303,STAR
1.2376788584803208e+18,20.3708381196496,11.4501333888616,18.48399,17.59546,17.25394,17.031,16.70826,7773,301,2,443,1.2468279482456e+19,2.492275,11074,58488,232,QSO
1.2376593260325775e+18,252.746052095194,33.655198160896,23.33258,21.50304,21.04733,20.87213,20.73285,3225,301,4,287,1.2281418854094363e+19,1.853332,10908,58392,373,QSO
1.2376507623876204e+18,173.286835100582,-1.88894149340941,23.67271,21.86716,20.3163,19.50516,19.04803,1231,301,5,27,4.266292945781807e+18,0.3445326,3789,55269,939,GALAXY
1.2376613865366487e+18,230.299459055212,47.0942015206044,18.13904,17.91149,17.70551,17.51088,17.51658,3705,301,2,188,7.581829046394443e+18,1.516856,6734,56386,69,QSO
1.2376554997425116e+18,213.55268270332,-1.55101466811361,23.04062,21.75775,20.02109,18.85326,18.40683,2334,301,5,118,4.543237111864908e+18,0.5148719,4035,55383,840,GALAXY
1.2376786614308047e+18,15.5153152516548,4.68357565639247,23.06382,22.43317,22.10906,21.02531,20.17804,7727,301,3,170,1.0624155484146651e+19,0.9083408,9436,58103,596,GALAXY
1.2376621945288788e+18,192.289555243509,42.2549701735885,22.00387,20.4186,19.70269,19.42788,19.26526,3893,301,3,211,9.441960847025134e+18,-0.000127989,8386,57518,597,STAR
1.2376571189475412e+18,128.754054466779,39.1831366875631,19.25177,17.41347,16.4991,16.05525,15.6968,2711,301,5,154,9.323531887559576e+17,0.0568845,828,52317,393,GALAXY
1.2376613827688535e+18,137.300846733749,31.2492487569026,21.95834,21.82806,21.51931,21.28066,21.25167,3704,301,3,40,1.201021880970329e+19,1.544978,10667,58163,889,QSO
1.23765510728686e+18,126.73954145084,41.3603381482589,20.09229,20.08808,19.85296,19.84102,20.17329,2243,301,2,72,9.338343968168237e+18,1.34659,8294,57365,473,QSO
1.2376613623762783e+18,216.359211577337,43.4888968781566,21.77874,21.95985,21.47117,21.29497,22.44412,3699,301,5,170,9.57130547078813e+18,1.146195,8501,57519,110,QSO
1.237655375184e+18,249.298199405413,40.8886767917587,20.09645,19.44182,19.43444,19.47421,19.23552,2305,301,5,50,6.795990763799075e+18,2.373358,6036,56093,214,QSO
1.2376607728833004e+18,152.583158801504,39.7545178153651,18.43839,17.38197,16.92441,16.74818,16.68972,3562,301,3,37,1.5279267637142753e+18,-0.0001183137,1357,53034,293,STAR
1.237672764441166e+18,347.045824544112,22.8016490221696,24.07497,21.41052,19.47059,18.24807,17.59294,6354,301,3,177,2.9601225901751926e+18,-8.779709e-05,2629,54087,479,STAR
1.237659326030938e+18,249.998540440866,36.6444083006532,17.32234,15.99829,15.54214,15.37461,15.32538,3225,301,4,262,2.539011552124706e+18,-7.520016e-05,2255,53565,390,STAR
1.2376637890324078e+18,125.260299332797,59.117757250724,25.00694,22.38966,20.53317,19.55477,19.05701,4264,301,5,164,5.800797774216976e+18,0.509398,5152,56010,587,GALAXY
1.2376738070375967e+18,106.976914194975,11.9227591214508,17.99657,16.23827,15.55566,15.27177,15.12165,6597,301,1,72,3.053447493275642e+18,0.0002175674,2712,54409,25,STAR
1.237655691404837e+18,225.468650504082,-2.62767819066507,25.05397,20.7595,18.99202,18.25631,17.7693,2379,301,2,109,4.52616334469735e+18,0.4134229,4020,55332,166,GALAXY
1.2376637890271647e+18,114.897629156518,48.6747800610386,24.0805,21.67802,21.16305,21.26045,21.09948,4264,301,5,84,4.1299323418451866e+18,3.031924,3668,55478,478,QSO
1.237651714261583e+18,248.505624630805,46.246148790301,26.41345,23.89013,21.96828,20.38234,19.52997,1453,301,2,55,9.616425866960853e+18,0.5147807,8541,58257,417,QSO
1.237664817675633e+18,179.447218819102,36.4166051475974,26.48739,21.83502,20.48261,19.4585,19.10856,4504,301,1,142,5.23566858267606e+18,0.5634344,4650,55648,851,GALAXY
1.2376637831295142e+18,13.3275093414641,-0.73664859787528,23.05894,20.42836,18.91044,17.88849,17.28776,4263,301,2,205,1.2711575318083932e+18,-5.216509e-05,1129,52641,60,STAR
1.2376553478154483e+18,231.323122085511,52.2129444774797,19.32233,18.21086,17.86171,17.70291,17.69664,2299,301,2,231,3.8607768347445576e+18,-0.0002753681,3429,54976,240,STAR
1.2376515397823365e+18,163.262208565636,66.6515099105022,17.31874,15.94358,15.4705,15.3168,15.25982,1412,301,5,113,3.570324618558415e+18,-0.0002326977,3171,54862,349,STAR
1.2376687583122568e+18,304.939776716752,-12.3531457194587,19.89188,18.57773,18.02758,17.77906,17.60387,5421,301,5,205,3.532075630470472e+18,0.000124339,3137,54730,464,STAR
1.237658204498822e+18,144.237821483802,42.0539682351078,22.8581,24.47181,22.05395,20.61844,19.83804,2964,301,3,128,9.344074622453438e+18,0.8334581,8299,57346,841,GALAXY
1.2376623062030095e+18,246.611018486625,23.2154598454177,21.23253,18.61173,17.22907,16.4078,15.93571,3919,301,3,287,1.7699900234043494e+18,-0.0001765127,1572,53177,274,STAR
1.2376786184808049e+18,335.453716683441,1.88340667017557,22.88083,22.31022,21.43142,20.41725,20.30132,7717,301,3,165,1.0404684715412183e+19,0.0,9241,58014,886,GALAXY
1.2376709621654492e+18,42.9182447601526,35.6301920045133,19.66456,18.43969,18.39764,18.45729,18.48582,5934,301,6,176,2.7000141426972687e+18,-0.0001922091,2398,53768,386,STAR
1.2376642850965427e+18,129.418633766311,7.68279795586608,22.16738,19.8862,18.40931,17.82102,17.45458,4380,301,1,94,5.95048611078238e+18,0.2562132,5285,55946,382,GALAXY
1.2376683325740815e+18,241.40067766255,10.1946276123347,25.10374,21.21147,20.28135,19.96109,19.67839,5322,301,4,212,2.8441296193076854e+18,0.7037098,2526,54582,387,GALAXY
1.2376619513184911e+18,161.944554304421,12.7615519476967,19.34259,19.23247,18.97539,18.97882,19.09617,3836,301,6,91,1.9692220831330732e+18,1.106484,1749,53357,84,QSO
1.237679254672376e+18,36.4623899592967,-4.04652512396611,21.99627,21.27816,21.21856,21.03212,21.2262,7865,301,4,158,4.939546734781289e+18,1.443067,4387,55534,814,QSO
1.237657630040786e+18,115.544881280654,25.3852848990906,24.32406,21.66245,20.69681,20.63575,20.48034,2830,301,5,34,5.023848491413428e+18,7.726631e-05,4462,55600,302,STAR
1.2376710673821868e+18,22.1065740776634,40.2609431647209,19.39956,18.06543,17.58432,17.38521,17.32276,5959,301,2,24,2.300377393132497e+18,-0.0004241712,2043,53351,596,STAR
1.2376677350596938e+18,218.972487441178,18.9009150433777,21.54417,20.1012,19.30006,19.13763,18.91112,5183,301,3,562,3.1244910648287826e+18,1.169936,2775,54535,432,QSO
1.237662337334051e+18,250.711261403917,24.7990760890799,23.3118,21.57784,20.46224,20.03717,20.10048,3926,301,5,173,1.6021941034774958e+18,0.004037309,1423,53167,140,STAR
1.2376802774061553e+18,356.792802323919,27.6809368124017,22.48734,20.5315,18.80366,18.16173,17.72973,8103,301,5,77,7.336623937730927e+18,0.3183716,6516,56571,946,GALAXY
1.237665026524119e+18,208.358688399055,33.8256988370985,10.99623,13.66217,12.35763,12.63744,11.30247,4552,301,6,229,2.3836241800682803e+18,3.955592,2117,54115,342,QSO
1.237668299277992e+18,185.369790690403,20.8508993005093,21.98072,20.75579,20.5624,20.68441,20.14823,5314,301,6,58,6.730645687913175e+18,2.762768,5978,56073,58,QSO
1.2376627024015526e+18,248.501992594215,51.7213083491014,20.08876,19.49888,19.01995,18.8323,18.85395,4011,301,5,101,9.072723671416855e+18,1.418034,8058,57196,808,QSO
1.23767931801836e+18,6.38468430164272,9.40929074079918,23.35258,23.67217,21.61598,20.52719,19.80793,7880,301,2,85,1.273642260487919e+19,0.573368,11312,58433,883,GALAXY
1.2376591198627433e+18,224.200544274457,47.9113720829681,23.95362,22.09629,20.45883,19.35982,18.94204,3177,301,4,113,7.579560753637905e+18,0.5876788,6732,56370,9,GALAXY
1.2376613618355407e+18,204.49302091573,45.9947252437784,23.75198,22.22478,20.72158,19.89674,19.3448,3699,301,4,111,7.59761968238509e+18,0.4736839,6748,56371,171,GALAXY
1.2376675514156974e+18,156.887542776312,23.1931266686063,17.73434,17.56428,17.29798,17.27586,17.31311,5140,301,5,41,7.234046645104825e+18,1.354434,6425,56298,508,QSO
1.2376672105083707e+18,133.221294078739,18.8523204094852,25.56141,22.91386,22.39841,21.47905,21.72936,5061,301,2,128,1.0760435277401184e+19,0.7843828,9557,58098,763,GALAXY
1.237680309623915e+18,14.1772114325328,31.0189484695282,22.95885,21.88441,20.53734,19.52037,18.55937,8111,301,1,161,8.693266543382125e+18,2.2392e-05,7721,57360,703,STAR
1.2376634626049318e+18,345.390020272056,0.757656437477172,22.45689,22.79215,22.15177,21.5204,21.66654,4188,301,5,12,1.036401652399632e+19,0.7699968,9205,57711,392,GALAXY
1.2376543911013258e+18,117.000747400026,36.233700176404,20.89269,20.16027,19.96659,19.95105,19.85345,2076,301,4,76,4.2684801531796746e+18,2.497132,3791,55501,704,QSO
1.2376663021672855e+18,52.7767066889649,1.15186895675305,18.81909,17.70317,17.21775,17.0266,16.91313,4849,301,6,807,8.028678251893492e+17,-0.0008990322,713,52178,368,STAR
1.237669766547702e+18,9.90727431242181,7.16980233296007,20.49986,18.99311,18.28239,18.00261,17.84732,5656,301,3,81,2.6199974578906993e+18,-0.0002327863,2327,53710,103,STAR
1.237662303513084e+18,228.656110017362,44.7189502169372,21.8397,19.47279,17.93686,17.37174,17.01674,3918,301,6,202,1.18225129780651e+18,0.2784147,1050,52721,205,GALAXY
1.2376788595418079e+18,351.702208603179,12.4773438114592,23.50085,22.05879,20.47704,19.3819,18.78045,7773,301,4,256,6.922073688247654e+18,0.6449009,6148,56209,149,GALAXY
1.237667782829736e+18,172.658635391918,22.1777802916726,20.21659,19.77908,19.70002,19.51203,19.12727,5194,301,4,387,7.229471576819e+18,2.20542,6421,56274,248,QSO
1.237666210856568e+18,272.399833894251,23.8099515583399,21.23966,19.20363,18.35597,17.99015,17.79146,4828,301,4,156,2.47150319867058e+18,0.0002352939,2195,54234,556,STAR
1.2376805082581573e+18,345.812969148107,33.2451733653046,25.78565,21.5289,20.61322,20.58984,20.07931,8157,301,3,39,7.323003736921757e+18,-0.0005315517,6504,56540,548,STAR
1.2376611374249416e+18,159.000479371149,38.8588750018176,25.17055,23.30026,21.71187,19.38578,18.0413,3647,301,2,133,2.249640705322412e+18,-9.979273e-05,1998,53433,337,STAR
1.23766136237772e+18,220.665930906998,42.1947421386776,19.38461,18.48062,17.64685,17.51499,17.06081,3699,301,5,192,1.571917675494402e+18,0.2683275,1396,53112,587,QSO
1.2376648718954668e+18,136.792064686536,35.1940221899597,23.21235,21.26769,19.35824,18.5063,18.1039,4516,301,6,79,5.229867558908484e+18,0.4873008,4645,55623,227,GALAXY
1.2376664642609485e+18,90.3234734680724,63.8908956372594,20.75709,18.78127,17.90876,17.55457,17.5134,4887,301,4,176,2.588531634143783e+18,6.97499e-05,2299,53711,319,STAR
1.237665026511274e+18,172.561760748696,35.4579273501221,18.14018,16.58087,15.7729,15.31465,14.95654,4552,301,6,33,2.3790603713244303e+18,0.04231834,2113,53468,123,GALAXY
